File,timeISO8601,timeInt64,DMA1,DMA2,DMA3,DMA4,DMA5,DMA6,DMA7,DMA8,DMA9,DMA10,DMA11,DMA12,DMA13,DMA14,DMA15,DMA16,DMA17,DMA18,DMA19,DMA20,DMA21,DMA22,DMA23,DMA24,DMA25,DMA26,DMA27,DMA28,DMA29,DMA30,DMA31,DMA32,DMA33,DMA34,DMA35,DMA36,DMA37,DMA38,DMA39,DMA40,DMA41,DMA42,DMA43,DMA44,DMA45,DMA46,DMA47,DMA48,DMA49,DMA50,DMA51,DMA52,DMA53,DMA54,DMA55,DMA56,DMA57,DMA58,DMA59,DMA60,DMA61,DMA62,DMA63,DMA64,DMA65,DMA66,DMA67,DMA68,DMA69,DMA70,DMA71,DMA72,DMA73,DMA74,DMA75,DMA76,DMA77,DMA78,DMA79,DMA80,DMA81,DMA82,DMA83,DMA84,DMA85,DMA86,DMA87,DMA88,DMA89,DMA90,DMA91,DMA92,DMA93,DMA94,DMA95,DMA96,DMA97,DMA98,DMA99,DMA100,DMA101,DMA102,DMA103,DMA104,DMA105,DMA106,DMA107,DMA108,DMA109,DMA110,DMA111,DMA112,DMA113,DMA114,DMA115,DMA116,DMA117,DMA118,DMA119,DMA120,DMA121,DMA122,DMA123,DMA124,DMA125,DMA126
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T08:15:00.0,63717351300000,0.7718526,0.6478219,4.2290564,2.3981209,6.805083,8.751832,3.8292017,8.794887,8.365514,12.187386,12.101817,21.663254,19.747591,23.959349,32.304214,33.689186,37.40838,45.801125,45.575954,53.47917,63.88159,64.39548,79.38021,84.92222,92.13583,102.40994,112.856224,113.351776,121.10728,116.337814,109.93982,122.29224,125.445335,112.673256,113.48617,102.9529,111.80569,95.35453,87.04278,82.02027,79.24728,74.47473,74.858864,65.15571,56.696743,54.076847,48.92555,44.362137,36.724453,33.424885,30.601423,22.914904,21.819077,17.548605,15.190549,13.703167,11.471841,11.030405,10.383584,9.574936,8.332595,8.549707,9.917651,7.2811065,7.392497,7.738667,7.280942,7.220976,5.9751196,5.788142,5.166584,5.046246,4.8968463,5.1399007,3.422919,4.0488815,2.9111571,3.5852385,3.355599,2.9690876,2.735882,3.2116816,2.693684,3.2615404,2.9390752,2.7767804,1.9487828,2.2532172,2.3920898,1.9143938,1.9185637,2.0627098,1.3163161,1.8822607,1.3139509,1.5213345,1.3809166,1.4322432,1.0888515,0.91664,0.80460274,0.30627063,0.26336285,0.47338364,0.37488267,0.21869946,0.11153401,0.11318682,0.11557521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T08:20:00.0,63717351600000,0.772703,1.2970046,2.6594684,4.3391223,5.449032,6.131604,5.5647187,8.410154,9.337894,9.643584,12.11024,17.901224,18.509401,18.989141,29.079248,31.74588,42.176502,37.42937,45.83266,50.339878,60.459515,65.038506,70.397415,76.998344,91.35721,105.43371,109.231575,108.03594,115.67877,122.61982,115.235306,118.22877,116.38845,120.10015,109.16857,99.72758,104.15356,97.76029,90.061264,84.42739,78.135315,76.683075,71.32019,67.666336,57.15221,54.14572,47.17821,45.596577,39.98487,33.965916,28.049374,24.327646,22.617289,18.274881,15.893751,13.055437,12.602464,10.674008,11.232104,10.133391,9.523953,8.848163,8.621927,8.243892,7.876221,7.3639555,7.031328,6.8799314,4.3498588,6.5633454,6.4343476,5.3878064,5.1703925,5.1418076,4.7089405,4.785265,5.1324162,4.0540333,4.2730303,3.7253516,3.3495977,3.5088985,2.6189957,2.2374454,2.7957363,2.7457204,2.3254132,3.026053,2.0112538,2.136688,2.2555559,2.0878599,2.256676,1.9151609,1.1661175,1.3059071,1.1323725,0.9549746,1.4570284,0.9791721,0.71215105,0.35738093,0.57306963,0.31761497,0.3213793,0.2187307,0.16734004,0.056601226,0.17340189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T08:30:00.0,63717352200000,2.318282,0.6486134,2.822891,6.002957,6.8139997,3.0672088,11.929158,11.01977,13.200796,13.90773,18.323332,22.953037,22.330582,26.303478,30.528162,39.80708,44.620964,43.891537,49.705597,54.257725,62.190594,68.598045,78.65143,81.255554,89.252045,100.99822,112.79957,109.520035,115.00239,128.52542,115.11888,114.63225,120.93812,116.704704,110.545235,110.41852,99.44026,98.58266,90.332695,85.01049,78.62885,77.491234,69.003,59.8463,58.1588,51.379894,47.69067,39.86607,35.847984,29.50863,27.474237,22.540653,19.49648,16.964258,16.675411,13.518115,12.068648,12.336582,11.072866,11.354116,9.517684,9.265371,8.601723,8.41087,7.9646516,7.2151656,7.138463,6.68297,6.283918,6.492008,5.244994,5.3388367,4.552515,5.5746164,5.4485774,3.745116,5.1268373,3.6261098,3.6720576,4.1284127,2.8718019,2.7740338,2.737614,2.3835533,2.8016267,2.758777,2.5666876,2.5163784,2.7754378,2.1955159,2.1432717,2.1024203,1.8020034,1.714019,1.7748147,1.4901748,1.5122912,1.2434916,0.92428386,0.49431768,0.30225852,0.61365235,0.41745612,0.15906528,0.30080828,0.2406319,0.22347398,0.056695014,0.11577839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T08:35:00.0,63717352500000,1.545478,1.2971852,2.8228052,3.0014617,3.63406,6.134294,10.22472,6.6051145,15.143185,13.623498,16.95215,19.230246,21.502966,26.513124,28.49084,35.401806,40.066486,47.39479,51.280834,62.031334,62.549107,69.04744,75.561584,83.01106,97.358,101.26469,109.27459,109.06917,112.00802,126.778755,115.131485,115.70773,118.31891,115.745735,114.25784,102.85476,97.464005,99.96285,90.179474,87.40005,78.45947,72.84757,75.159424,67.66619,56.44181,51.83282,47.27724,42.35739,35.95738,33.7182,27.575733,23.173763,18.930344,17.380856,16.478975,13.690469,13.374609,11.374131,10.848893,9.816851,9.4980755,9.991211,9.962786,8.636486,8.471781,8.150995,6.822224,7.140584,5.580835,6.179879,5.369909,4.902906,5.0859456,4.811711,4.046592,4.4453154,3.7673566,4.694928,3.6192074,3.7155013,3.391938,2.5813358,3.4933155,2.9536703,2.9004984,2.5872731,2.7649035,2.5482643,1.8839266,1.8488226,2.2771463,2.2529004,2.0314958,1.4435548,1.3487564,1.7695639,1.2759542,1.0010297,0.7816887,0.6920323,0.5541328,0.40910158,0.36526626,0.42418447,0.16094717,0.16432141,0.16760549,0.17008503,0.2315724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T08:40:00.0,63717352800000,0.7741443,3.8982763,2.120601,6.012259,5.914206,10.0922785,10.665428,11.390476,13.549254,15.5446615,19.238693,24.099234,21.535858,27.674477,39.897377,39.57827,41.538715,47.092663,61.802505,62.13497,76.81985,76.8484,79.727974,84.893135,102.75773,102.86401,119.61275,118.86095,124.14621,124.6331,121.98151,117.47255,123.7784,119.002365,119.30716,103.83295,102.64021,101.50158,90.38107,90.62752,83.02891,73.783035,71.5176,67.35969,57.465836,53.288895,52.38846,41.063038,37.631626,33.45786,29.530642,24.96429,22.258734,21.45764,16.506672,15.006412,14.15981,13.224191,12.14604,10.552288,10.350819,9.989761,8.788132,8.61925,8.421609,7.9020715,6.4911537,7.6563177,6.0578794,6.473076,5.7349534,5.2703233,4.440293,5.1634693,4.4688306,4.6236396,4.01309,3.634001,4.397537,3.9135017,3.8763533,3.0452266,2.8669841,2.5104554,3.589882,2.6096604,2.6426241,2.6857119,2.1133356,2.2993252,2.472553,1.9433755,1.3606584,1.7109824,1.3949916,1.6768669,1.2763133,1.1002954,0.7298728,0.54387885,0.8062411,0.6649661,0.2609806,0.7425182,0.21465346,0.16435264,0.44707286,0.22684258,0.23163491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T08:45:00.0,63717353100000,3.0896876,3.88975,4.9373074,7.798935,6.8093133,14.618974,16.011732,16.772116,21.425474,18.782804,21.356586,26.490911,31.284054,34.443302,39.526688,43.42149,53.32785,54.16823,61.442795,63.40878,76.93434,76.365524,78.33897,91.23341,102.04157,107.761795,118.65283,120.97745,110.40095,123.50882,119.01606,122.478836,121.690765,118.89178,114.95043,109.47504,108.53501,101.12786,93.23075,87.32968,83.69902,76.91263,71.087685,66.73322,60.809208,53.313473,47.106262,44.15247,37.553566,32.40058,30.967068,24.58172,22.409595,19.752682,17.229357,15.9497175,15.103898,12.802002,12.624485,11.035761,9.9136305,10.466028,9.7956085,9.049105,8.895827,7.0938787,8.089627,6.3528028,7.5868826,6.004499,5.923806,6.956578,5.3789015,5.2563043,3.643363,4.1449146,3.9906657,3.8923397,3.7181273,3.8646095,2.807745,3.2140715,2.4431827,3.0557742,2.759628,2.2341835,2.1552804,2.6433432,2.3456807,2.400365,2.271118,1.611457,1.8449239,1.9532105,2.0598347,1.2193263,1.0743966,0.7639422,1.1655602,0.8389229,0.7040996,0.25525424,0.2604791,0.3705482,0.21424766,0.16404022,0.16732442,0.2264049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T08:55:00.0,63717353700000,3.0910282,5.8375344,9.880231,9.004435,9.993782,15.774368,18.320099,21.672745,24.146318,29.267551,28.207932,28.579844,34.83124,32.86534,51.40565,49.011417,54.8423,58.602467,59.584312,67.96881,82.19533,83.1391,90.48782,91.16532,110.735,114.76507,123.47662,126.445984,129.42494,127.28998,127.09822,130.33992,119.63732,127.35574,122.01117,113.34009,112.79269,110.4903,95.13062,95.142334,86.50614,76.496,76.653496,64.34915,67.73819,55.23042,52.0712,44.796906,39.176357,33.348648,30.784904,25.600163,22.233486,21.351236,17.341337,16.502325,15.760041,14.170923,12.135056,10.51333,11.093362,10.862372,10.279228,10.517682,10.030365,8.798497,7.907502,7.0322704,7.347593,7.640876,6.515703,5.381633,5.661467,5.4090605,5.7505183,5.052862,4.7257876,3.9665842,3.9846172,3.8375683,3.623701,3.1125052,2.6076815,3.0775347,3.2943604,2.120761,2.4434273,2.3147988,2.1696675,2.2577388,2.2287154,1.4426324,1.9901534,1.861428,1.2293092,1.5367422,0.8033896,0.9565368,0.92428386,0.840326,0.80602264,0.7159199,0.4696303,0.47721148,0.2682661,0.10955281,0.16760549,0.22678006,0.11577839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T09:00:00.0,63717354000000,1.5495138,2.6010497,4.245078,7.823297,12.295408,10.102619,21.094267,16.408308,18.08621,24.467007,28.313438,37.09808,34.78902,38.444527,50.826923,52.619495,60.562454,67.88534,64.88535,75.3248,79.631424,83.07182,89.78683,96.984886,107.10964,111.88445,121.57539,120.380035,127.532646,126.52091,128.94487,133.94211,126.291466,124.68874,125.31033,113.58055,115.64198,105.888596,96.750114,90.291016,84.44877,84.75152,73.655334,70.826385,59.776085,56.485626,51.243576,46.251896,38.50215,35.26487,30.090742,26.64475,25.063305,21.228386,18.783796,17.007183,16.948633,14.260832,14.764375,13.012906,12.894831,11.586015,11.78659,10.316014,10.528974,9.652507,9.261132,8.019303,8.108499,6.9716854,5.6362906,7.0532446,5.391036,5.8497305,4.393122,4.7400346,4.3075175,5.1329594,4.183459,4.085942,3.503737,4.010685,2.8650024,3.0803387,2.4204988,2.2320542,2.6312912,2.9402986,2.2886736,2.3871758,2.0241802,1.771047,1.943405,1.601075,1.5005198,1.0220284,1.1410205,1.24596,1.0723292,0.7429498,0.4078017,0.6620554,0.52285457,0.37190747,0.16127494,0.10975589,0.11195559,0.1136245,0.17402704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T09:05:00.0,63717354300000,4.6398644,5.192462,10.592824,7.2080746,10.454227,17.975422,18.756098,21.66225,28.36817,29.248758,37.977985,40.866333,39.497772,46.631054,52.42166,61.635155,59.097683,63.786243,62.55738,72.024185,78.949905,90.218056,99.440796,94.32284,112.92044,111.56589,126.62797,125.594124,128.99722,132.08574,129.71616,129.8033,131.93903,131.92126,123.099525,114.60601,118.112305,109.62653,96.24125,100.16233,88.25478,81.14342,81.56848,70.90009,63.31288,54.496307,51.430424,47.257797,38.625618,34.483395,29.118246,24.584854,22.266655,20.093044,20.238607,17.270527,16.518778,16.070898,16.24428,13.559544,13.358052,12.1411,11.12477,11.1875105,10.316637,9.9401455,10.193447,8.324641,8.715603,7.8278093,7.120151,6.4610214,6.0331063,4.8913555,4.850751,4.918547,4.6675773,4.8424582,3.399805,3.5261977,3.8990848,3.2170708,3.3354023,3.0415688,2.4130926,2.4451542,2.484291,2.3852358,2.1260056,1.6954945,1.7619923,2.139141,1.9159527,1.8122656,1.8307729,1.30403,1.2614368,1.1628013,1.0703146,0.8894663,0.4538481,0.40913284,0.3653133,0.63633925,0.16096278,0.21912125,0.16762109,0.056695014,0.11579401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T09:10:00.0,63717354600000,6.190906,7.793901,9.893065,15.627173,10.314577,18.564857,21.93243,27.711103,29.99168,31.86206,40.056206,41.864647,45.342144,41.735058,60.25015,59.03866,60.608467,70.65963,79.68029,80.41924,84.55896,96.95001,100.11089,105.087166,127.36795,119.63358,126.74818,126.72166,134.1125,142.47246,131.22592,128.61998,131.58723,128.92517,127.13925,115.292206,115.19449,112.128624,104.41736,98.50959,90.238045,87.4697,74.85482,66.91871,65.39664,57.482353,49.605877,43.557182,41.78123,36.80415,31.137278,26.075218,23.18532,22.564146,18.13328,17.976099,16.70479,15.137439,14.743705,15.443483,13.481407,13.003068,10.788908,12.139957,10.794781,9.34428,9.600411,9.081125,8.573533,6.9992323,6.3115115,6.776708,5.678447,5.9245462,5.8945503,4.9194236,4.778185,4.3022013,3.7891893,3.7883644,3.3888154,3.9136643,3.0689833,2.5523872,2.9154665,2.3886385,2.2238379,1.8942577,2.388479,2.1745665,2.271741,1.7307446,1.7005378,1.8732921,1.4015988,2.0028236,0.8606787,1.4729555,0.92447126,0.7416246,0.5529469,0.666265,0.4175345,0.37123564,0.24472961,0.29799363,0.2794049,0.056710646,0.17371446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T09:20:00.0,63717355200000,3.5257862,3.485021,7.0108767,4.933244,8.9009075,7.706035,19.586485,14.9405575,24.315239,19.692722,25.192278,28.791027,32.44537,35.239773,40.59529,45.572086,45.966892,50.93318,55.739437,59.389866,76.85532,71.66581,78.6134,92.57821,94.35023,110.16289,119.02111,109.48463,125.38266,133.72769,130.04175,129.9594,132.01259,137.49217,132.2889,135.22417,130.4474,145.16489,137.7518,145.72234,155.67436,147.4656,148.30946,146.38869,146.24498,150.64204,158.25786,158.8683,155.60428,152.8119,156.20872,157.1526,154.66554,155.09193,150.43343,144.04489,130.77036,123.79901,109.424446,98.41943,86.83204,73.95659,62.35846,50.89235,42.394035,33.388905,24.322762,19.492605,15.791051,12.380754,9.994643,8.603698,7.244248,6.4734774,6.0005636,4.5888796,4.3242226,3.5798151,3.2414114,3.069132,3.5121987,2.7184393,3.134636,3.3383017,2.2985494,1.8357248,1.670194,2.3048325,2.230238,1.8553312,1.8088812,1.8040147,1.9279835,1.3523202,1.2668234,0.73896337,0.9849663,0.7491476,1.4024172,0.49632883,0.7494438,0.55789423,0.20700407,0.3681109,0.2660498,0.16296235,0.055415675,0.281146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T09:25:00.0,63717355500000,0.0,3.5723934,2.4253259,0.596485,3.159314,6.9648857,8.88744,12.316662,9.987253,14.255643,15.661714,20.375513,17.615334,22.60299,28.21562,34.552094,40.560467,44.42738,49.10326,61.702675,59.995327,69.73363,69.229195,78.945076,95.03837,89.4935,114.72931,111.51848,118.509865,128.72202,125.074165,130.19667,135.68956,138.01643,138.18846,137.95677,147.68602,145.47516,151.6382,157.22371,161.03667,169.52707,167.78447,174.28484,180.54266,181.33447,188.19121,192.84119,194.0508,194.32787,194.62732,185.05035,189.75403,187.77397,185.67088,167.15518,153.05348,143.13925,124.81222,112.90514,97.131775,84.99946,73.71568,56.907745,47.816067,36.40717,30.829014,21.31614,17.551176,14.339204,10.28249,8.329364,7.236646,7.2111115,4.2812734,4.7191563,4.2906713,4.5930486,3.5408955,3.3924882,3.0724654,2.4228473,2.1808214,2.4113107,2.228052,2.0380383,2.4541376,2.3627844,1.9584075,1.7574203,2.192622,2.395625,1.740474,1.249863,2.1828518,1.200884,0.9843263,1.1751118,0.9277195,0.7354353,0.2498302,0.71008277,0.20701973,0.1577685,0.05320684,0.108646765,0.11083135,0.05622607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T09:30:00.0,63717355800000,0.7727607,1.9458264,2.822891,1.8008871,4.5426283,7.010743,10.225036,10.641857,9.66611,12.77238,15.844496,19.804358,24.459517,25.25919,29.339773,29.606316,38.564735,45.304993,45.020275,52.403233,61.032597,69.78554,71.303,82.673836,87.77203,98.69973,110.51445,114.23422,117.95654,120.50328,121.96896,130.8277,128.86742,134.00099,138.64734,144.4506,142.54982,153.49634,149.88371,164.32686,165.55876,169.32524,168.88493,176.56148,180.65562,180.03369,180.64835,185.1239,188.75774,187.59523,185.86575,181.64476,178.94774,182.61642,168.57333,150.4602,148.1449,139.89099,127.87812,106.732185,94.0552,76.5473,67.23082,52.155415,41.179306,34.738678,27.079746,20.848667,16.787434,11.475853,10.620699,7.9673753,7.7776318,5.3137245,5.768072,5.149161,4.416484,4.5799537,3.0141168,3.5182488,3.4781017,3.1829705,2.1708493,2.596983,2.1228054,2.514382,2.26109,1.7094818,2.033077,2.295054,1.5910271,2.3104575,1.8850632,1.3784901,1.0691851,1.2107699,1.3126067,1.0589113,0.8797297,1.1863656,0.61228764,0.5765637,0.44726545,0.2651192,0.16094717,0.10955281,0.22347398,0.075140044,0.27062884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T09:35:00.0,63717356100000,0.0,3.2441502,4.941649,4.2033677,5.907212,7.889325,10.227756,13.581191,10.635363,13.911003,18.311596,21.68592,19.69111,26.992325,29.679537,35.066395,42.112354,45.53843,47.79344,53.365444,71.12254,71.679375,77.77676,83.18706,90.30027,97.44385,106.30965,104.94758,117.249306,117.210625,118.61657,130.04807,130.276,138.24887,141.26765,141.20343,148.48363,151.53,149.12236,149.61783,162.02925,165.00658,167.74086,173.08884,167.11705,168.33934,176.50659,177.53305,166.6146,172.29066,168.31264,166.02945,161.47969,163.16919,151.48871,148.99706,134.02074,126.615265,108.39602,95.002396,83.60297,73.18445,60.240444,48.436306,39.739017,32.29094,25.56124,22.345486,15.737721,13.856572,10.130535,8.866304,7.4565573,6.283728,6.3393335,5.6402817,5.2841067,3.7990901,3.7732794,3.4030395,2.7543669,2.676607,2.99417,2.4290056,2.16921,2.4759483,2.6617873,1.9932638,1.9561782,2.458536,2.207888,2.1153927,1.22021,1.1553416,1.7895166,0.8382614,0.89795554,0.9565837,0.92433065,0.88980925,0.40302697,0.7159512,0.31310776,0.4242001,0.16096278,0.16432141,0.33524218,0.056695014,0.11579401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T09:45:01.0,63717356701000,2.3155434,1.9434656,4.933896,6.5948486,7.25879,10.705626,15.119157,15.391311,16.731121,18.139366,29.15465,28.19156,24.759747,32.113686,39.04592,39.924698,44.841213,53.232174,56.614887,67.2051,62.48617,71.55696,79.96431,85.98783,95.54844,100.56098,109.57441,111.10302,119.79739,125.78404,125.616356,135.61688,141.01039,151.78429,153.36981,152.34293,163.69002,165.99023,170.77715,183.45682,186.4966,186.88387,198.46724,197.82886,204.54259,209.46985,219.35393,216.16734,213.53406,208.46489,215.72694,213.72261,211.2029,203.72182,192.83372,176.43318,162.09283,161.27878,139.88306,120.03406,103.89135,91.410774,72.40019,59.701748,44.20667,40.452694,30.631948,23.749952,19.746283,15.132027,12.555195,9.482075,9.5511465,7.426836,7.044253,6.5705,4.6830635,4.214972,3.868629,4.141567,3.027237,3.8937948,2.631558,2.2790504,2.8080482,2.878994,1.7464728,1.7751312,2.1663704,2.7693381,1.8264995,2.0040781,2.1042433,1.8004797,1.0509291,1.3312634,0.76764244,0.95481837,0.8255089,0.44408613,0.80460274,0.51046145,0.20835191,0.3175681,0.21421646,0.16402459,0.1673088,0.11318682,0.17337063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T09:50:01.0,63717357001000,1.5356627,3.8664353,2.1032355,4.7703657,5.865576,4.786985,11.846768,10.932073,14.397024,9.299808,17.714495,19.345686,23.882647,31.459438,27.813221,33.303925,38.918884,46.13535,48.410023,57.266254,64.7898,68.74475,77.170425,79.56526,95.03308,99.38643,106.1927,110.3163,120.10294,135.45888,136.54028,133.42789,143.86728,148.92181,157.1348,160.18057,169.41147,180.49384,177.24754,194.81088,192.43529,197.44879,202.66362,201.30672,204.6687,207.43651,218.0759,222.6729,217.65996,220.79712,217.71489,212.07999,208.41759,203.77136,199.5643,180.20573,165.32013,161.2715,144.58493,127.40454,104.88874,90.85428,75.14505,62.168255,50.094883,37.509365,33.146805,24.01205,18.699951,14.344645,12.012071,8.965701,8.017654,6.9364815,7.088467,5.4460874,5.2852473,4.372044,4.2819247,3.4822304,3.7323308,3.3816671,2.498598,2.5340228,2.5415416,2.3561068,2.126341,2.213884,1.4175725,2.0043564,1.9035467,1.9185992,2.078635,1.8601446,1.4551458,1.4779423,1.0780181,1.18586,0.91667855,0.63732636,0.34974045,0.5515719,0.47221628,0.21034239,0.2660498,0.108646765,0.33246282,0.16869384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T09:54:59.0,63717357299000,0.0,0.0,2.8061457,1.7899874,1.3543987,3.0479817,6.349929,5.104218,9.282739,9.868047,11.49063,14.525982,19.121004,20.53429,26.37653,30.57039,44.02531,44.277836,44.937748,50.568962,60.965866,69.20342,72.3253,76.949745,85.459816,95.590004,103.6883,98.59429,107.12878,104.804924,106.078575,107.51675,102.69486,104.80293,103.340515,96.580414,97.306816,96.286476,85.20668,88.039566,90.690735,84.74245,80.77446,79.1006,74.628265,68.99319,65.74495,66.752754,62.79228,58.05711,57.19088,59.500603,56.417927,55.54142,56.363518,50.541443,49.44734,47.162052,42.174427,37.895596,31.308525,26.582678,22.043964,19.630049,16.842453,13.430589,12.279565,11.961238,9.964944,8.799811,7.708962,7.8866386,6.374431,6.610183,5.4990025,5.1864724,4.1872993,4.2233033,4.074001,3.35315,3.0844557,2.9150429,2.83337,2.1373193,1.5265279,2.1697776,2.048381,2.033833,1.6927786,1.6067834,1.7009745,1.5680556,1.308207,1.7350706,1.1369486,0.9699862,1.0781274,1.0785645,0.9295154,0.784482,0.49967602,0.40578395,0.4140708,0.6311209,0.42573276,0.21730916,0.0,0.11246778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T10:05:00.0,63717357900000,0.772458,0.6483635,0.7054773,3.600576,5.903622,4.8184066,7.842488,8.2861,10.951946,13.052847,11.072682,17.49041,17.586615,21.50133,29.116068,31.641226,41.571705,42.155476,46.769794,58.153046,61.765408,68.76822,67.53677,79.182655,87.605804,87.62899,106.67263,97.1625,95.76524,106.440605,100.56111,105.11622,100.32664,96.97036,92.0798,87.99885,88.929634,85.99447,77.74168,75.88211,72.08986,68.182724,60.44258,58.871307,46.549694,49.28155,44.27312,38.891853,35.20562,34.026478,35.24149,30.549335,31.150316,31.720453,29.549055,25.522627,25.793365,23.442003,21.590696,17.51433,16.040411,15.578737,13.226162,12.3205595,11.914621,10.114071,9.321936,8.268797,8.359195,8.536428,7.0203705,7.3326044,6.0579214,5.3508744,4.9023027,4.887887,4.6438713,4.159387,3.9958293,3.8452053,3.5162268,2.5026696,2.3570085,2.1720707,2.6045551,2.15777,1.791882,2.8903108,2.0014415,2.0881238,1.7291545,1.6807249,1.6023225,1.4285134,1.5598754,1.2106917,1.653953,0.907154,0.9257206,0.5483064,0.5997891,0.40907025,0.3652506,0.5301916,0.21459103,0.21907438,0.33519533,0.17008503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sgpaossmps/sgpaossmpsE13.a1.20200214.000000.nc,2020-02-14T10:10:00.0,63717358200000,3.0920515,2.5952451,2.1177928,6.0046706,2.7263606,7.0125976,4.6875815,9.176168,7.734583,9.936118,12.94828,13.511913,19.94968,19.037437,30.466288,30.918747,36.182346,48.92486,45.550694,53.083725,62.493126,68.1596,72.19462,77.626976,88.88418,94.23744,103.770805,99.14375,104.91397,102.50461,103.94224,104.145226,99.808846,97.50615,91.68923,87.25718,83.61982,82.241776,78.37233,77.656456,68.94499,65.71308,61.95333,54.842278,48.096977,45.2835,40.354923,37.150124,33.150406,31.494059,30.045694,27.31776,26.37338,26.732862,24.193901,22.213528,21.311148,21.01499,19.03477,19.028921,15.122893,13.429347,14.602249,11.761687,10.86298,9.54585,9.167827,8.024562,6.8019238,7.6183944,6.750131,7.339258,6.03429,5.852497,5.9013557,4.2524824,4.425657,3.6275718,4.2400203,3.1212819,3.5600033,2.0347955,3.172979,2.4290211,2.190975,1.7567438,1.5947559,2.0651402,1.9107736,2.2475693,2.393465,1.7741305,1.4715298,1.5228627,1.3735415,1.2458402,1.1342458,1.1957179,0.82700807,0.79093635,0.70530105,0.5625264,0.20872806,0.4242001,0.05365946,0.16432141,0.2234896,0.11339003,0.11579401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
