File,timeISO8601,timeInt64,Dd,DMA1,DMA2,DMA3,DMA4,DMA5,DMA6,DMA7,DMA8,DMA9,DMA10,DMA11,DMA12,DMA13,DMA14,DMA15,DMA16,DMA17,DMA18,DMA19,DMA20,DMA21,DMA22,DMA23,DMA24,DMA25,DMA26,DMA27,DMA28,DMA29,DMA30,DMA31,DMA32,DMA33,DMA34,DMA35,DMA36,DMA37,DMA38,DMA39,DMA40,DMA41,DMA42,DMA43,DMA44,DMA45,DMA46,DMA47,DMA48,DMA49,DMA50,DMA51,DMA52,DMA53,DMA54,DMA55,DMA56,DMA57,DMA58,DMA59,DMA60
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,202.18,206.63,211.19,215.88,220.7,225.64,230.73,235.95,241.32,246.84,252.51,258.34,264.34,270.5,276.85,283.37,290.08,296.99,304.09,311.41,318.94,326.69,334.67,342.88,351.34,360.05,369.03,378.27,387.79,397.6,407.71,418.12,428.85,439.91,451.31,463.06,475.18,487.66,500.54,513.81,527.5,541.61,556.16,571.17,586.65,602.61,619.08,636.07,653.59,671.67,690.32,709.56,729.41,749.9,771.04,792.85,815.37,838.6,862.58,887.33
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,204.38,208.875,213.505,218.26001,223.13,228.155,233.3,238.6,244.045,249.635,255.37999,261.3,267.375,273.635,280.06,286.675,293.485,300.485,307.7,315.125,322.755,330.625,338.71002,347.04498,355.63,364.48,373.58,382.95502,392.62,402.58,412.835,423.40503,434.29498,445.525,457.095,469.03,481.32,494.005,507.07,520.55,534.44495,548.77,563.55,578.79004,594.505,610.715,627.445,644.69006,662.49,680.85,699.78503,719.32495,739.495,760.305,781.76996,803.935,826.795,850.4,874.76,899.9
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T20:34:14.0,63717395654000,250.0,0.0,0.0,0.0,0.0,0.0,9.662472e-5,0.002811279,0.048583273,0.20961685,0.1567787,0.1573484,0.40795305,0.9078492,0.80972177,0.57970995,0.6137499,0.56200725,0.4619253,0.41314176,0.3939659,0.39918816,0.40281376,0.39317927,0.79345936,1.7497549,1.836867,1.480853,1.4438015,1.3235543,1.4729073,1.7814125,1.112768,0.418985,0.21886268,0.18538779,0.031890083,0.0021360323,0.00011293023,0.0,0.0,0.0,0.0,0.0,0.00034765707,0.008495827,0.056312185,0.0066901175,0.0003533586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,40.0,41.0,42.019997,43.07,44.16,45.260002,46.395,47.57,48.77,50.004997,51.269997,52.570004,53.914997,55.280003,56.705,58.155,59.64,61.18,62.760002,64.385,66.05,67.770004,69.53999,71.354996,73.225006,75.15,77.14,79.175,81.28,83.44499,85.67,87.965004,90.34,92.774994,95.295,97.880005,100.56,103.32,106.159996,109.105,112.134995,115.265,118.490005,121.825,125.274994,128.84,132.525,136.33002,140.265,144.345,148.55501,152.92499,157.43,162.11,166.95001,171.96501,177.17499,182.565,188.15,193.95001
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,40.5,41.51,42.55,43.61,44.71,45.83,46.98,48.17,49.39,50.64,51.92,53.24,54.6,55.99,57.43,58.9,60.41,61.97,63.57,65.22,66.91,68.65,70.45,72.29,74.19,76.14,78.16,80.23,82.36,84.56,86.82,89.15,91.56,94.03,96.59,99.22,101.94,104.74,107.63,110.62,113.7,116.88,120.16,123.55,127.06,130.68,134.43,138.3,142.3,146.45,150.74,155.18,159.77,164.53,169.46,174.57,179.87,185.36,191.05,196.96
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,41.0,42.019997,43.07,44.16,45.260002,46.395,47.57,48.77,50.004997,51.269997,52.570004,53.914997,55.280003,56.705,58.155,59.64,61.18,62.760002,64.385,66.05,67.770004,69.53999,71.354996,73.225006,75.15,77.14,79.175,81.28,83.44499,85.67,87.965004,90.34,92.774994,95.295,97.880005,100.56,103.32,106.159996,109.105,112.134995,115.265,118.490005,121.825,125.274994,128.84,132.525,136.33002,140.265,144.345,148.55501,152.92499,157.43,162.11,166.95001,171.96501,177.17499,182.565,188.15,193.95001,199.97
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T20:40:33.0,63717396033000,50.0,0.0018230554,0.0034150977,0.10311184,0.29094645,0.53555554,0.8571417,1.503686,3.0697255,6.214783,10.599596,15.613459,19.58209,20.413181,20.816246,20.461077,15.61114,8.695812,4.6524167,2.608061,1.0896336,0.3822786,0.21389766,0.17941065,0.047973495,0.0042934194,0.00033883005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024005062,0.0055533624,0.057365492,0.005735491,0.00036692116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,79.990005,81.895004,83.84,85.845,87.895,90.005,92.175,94.40501,96.695,99.05,101.465,103.950005,106.515,109.134995,111.85,114.63,117.495,120.44,123.479996,126.600006,129.82,133.135,136.54999,140.065,143.70001,147.43,151.295,155.27,159.36,163.6,167.965,172.47,177.125,181.94,186.895,192.03,197.33002,202.805,208.47,214.33,220.39499,226.66501,233.15,239.86499,246.82,254.01999,261.47998,269.195,277.2,285.5,294.1,303.015,312.265,321.85498,331.805,342.13498,352.83502,363.96997,375.505,387.495
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,80.94,82.87,84.84,86.87,88.95,91.09,93.29,95.55,97.87,100.26,102.71,105.23,107.83,110.49,113.24,116.06,118.97,121.96,125.04,128.21,131.48,134.84,138.31,141.88,145.57,149.36,153.28,157.32,161.48,165.78,170.22,174.8,179.53,184.42,189.46,194.68,200.07,205.64,211.4,217.36,223.53,229.91,236.51,243.34,250.42,257.75,265.34,273.2,281.35,289.8,298.56,307.64,317.06,326.83,336.97,347.49,358.4,369.74,381.5,393.72
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,81.895004,83.84,85.845,87.895,90.005,92.175,94.40501,96.695,99.05,101.465,103.950005,106.515,109.134995,111.85,114.63,117.495,120.44,123.479996,126.600006,129.82,133.135,136.54999,140.065,143.70001,147.43,151.295,155.27,159.36,163.6,167.965,172.47,177.125,181.94,186.895,192.03,197.33002,202.805,208.47,214.33,220.39499,226.66501,233.15,239.86499,246.82,254.01999,261.47998,269.195,277.2,285.5,294.1,303.015,312.265,321.85498,331.805,342.13498,352.83502,363.96997,375.505,387.495,399.945
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T20:46:52.0,63717396412000,100.0,0.0,0.0,0.009521753,0.099314384,0.12095081,0.0271078,0.041423477,0.27052906,0.64834476,0.8533294,1.1926367,1.3132337,1.6910853,2.2142348,2.5658777,2.896014,3.4075336,4.620482,4.542384,3.805774,4.4716387,5.076925,4.068132,2.8701308,2.0530565,1.3480524,0.7382709,0.5609722,0.69028014,0.52612233,0.24614337,0.105133586,0.023970993,0.0016353555,0.00011760077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,119.994995,122.785,125.645004,128.6,131.62,134.73001,137.935,141.22,144.61,148.09001,151.66998,155.345,159.13998,163.04001,167.06,171.19,175.45499,179.84,184.36002,189.01999,193.82501,198.775,203.875,209.14499,214.58002,220.175,225.965,231.93,238.1,244.45001,251.03,257.81,264.83002,272.075,279.56,287.29498,295.305,303.57996,312.13,320.99,330.15503,339.625,349.425,359.57498,370.08,380.96002,392.21997,403.88,415.95502,428.46,441.415,454.84497,468.755,483.17,498.10504,513.58997,529.63,546.26,563.5,581.38
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,121.39,124.22,127.12,130.11,133.18,136.33,139.58,142.91,146.35,149.88,153.51,157.24,161.09,165.05,169.13,173.32,177.65,182.1,186.69,191.42,196.3,201.33,206.51,211.86,217.38,223.07,228.95,235.01,241.28,247.74,254.42,261.32,268.45,275.82,283.43,291.3,299.44,307.86,316.56,325.57,334.89,344.53,354.5,364.83,375.52,386.59,398.05,409.92,422.21,434.94,448.13,461.8,475.96,490.64,505.85,521.61,537.95,554.88,572.44,590.65
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,122.785,125.645004,128.6,131.62,134.73001,137.935,141.22,144.61,148.09001,151.66998,155.345,159.13998,163.04001,167.06,171.19,175.45499,179.84,184.36002,189.01999,193.82501,198.775,203.875,209.14499,214.58002,220.175,225.965,231.93,238.1,244.45001,251.03,257.81,264.83002,272.075,279.56,287.29498,295.305,303.57996,312.13,320.99,330.15503,339.625,349.425,359.57498,370.08,380.96002,392.21997,403.88,415.95502,428.46,441.415,454.84497,468.755,483.17,498.10504,513.58997,529.63,546.26,563.5,581.38,599.92004
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T20:53:11.0,63717396791000,150.0,0.0,0.0,0.0,0.00030242707,0.0071222372,0.093176335,0.13574433,0.10210485,0.29495138,0.5645497,0.4987179,0.46207765,0.81921583,1.5675929,1.6352022,1.4836129,1.6722533,1.8417358,1.5818133,1.7655169,2.7122493,2.6220555,1.8855222,2.6368716,4.1119204,2.7224777,1.5762279,1.5349338,1.4302437,0.4302755,0.09247748,0.015867736,0.0010542119,0.00011794138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,159.98499,163.70001,167.51001,171.435,175.465,179.62,183.875,188.26001,192.785,197.43001,202.215,207.14499,212.205,217.44,222.81999,228.36,234.07501,239.965,246.03,252.29501,258.745,265.395,272.26,279.345,286.65002,294.19,301.96997,310.005,318.29498,326.865,335.715,344.84,354.285,364.035,374.1,384.51,395.27,406.39502,417.875,429.77002,442.04498,454.75,467.89,481.47,495.52997,510.06503,525.1,540.65,556.745,573.395,590.63,608.46497,626.91003,646.0,665.78,686.235,707.42505,729.35,752.04504,775.5499
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,161.84,165.61,169.47,173.45,177.54,181.75,186.07,190.52,195.11,199.82,204.68,209.68,214.82,220.13,225.59,231.22,237.02,243.0,249.16,255.52,262.07,268.83,275.8,283.0,290.42,298.08,305.99,314.15,322.58,331.29,340.28,349.56,359.16,369.07,379.31,389.89,400.83,412.14,423.82,435.91,448.4,461.32,474.68,488.5,502.8,517.58,532.88,548.7,565.07,582.01,599.55,617.69,636.46,655.89,676.01,696.83,718.39,740.7,763.8,787.72
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,163.70001,167.51001,171.435,175.465,179.62,183.875,188.26001,192.785,197.43001,202.215,207.14499,212.205,217.44,222.81999,228.36,234.07501,239.965,246.03,252.29501,258.745,265.395,272.26,279.345,286.65002,294.19,301.96997,310.005,318.29498,326.865,335.715,344.84,354.285,364.035,374.1,384.51,395.27,406.39502,417.875,429.77002,442.04498,454.75,467.89,481.47,495.52997,510.06503,525.1,540.65,556.745,573.395,590.63,608.46497,626.91003,646.0,665.78,686.235,707.42505,729.35,752.04504,775.5499,799.89
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T20:59:30.0,63717397170000,200.0,0.0,0.0,0.0,0.00010091018,0.002538017,0.040617537,0.09621875,0.10777901,0.28361428,0.28539836,0.49240288,0.84139293,0.49855787,0.38159996,0.6371789,0.98535615,0.5970602,0.4961247,0.800396,0.8022946,1.0466452,2.0153706,2.5386815,2.3534408,2.1840336,2.3120596,2.4750245,2.3216686,1.4190186,0.51201314,0.26464394,0.28630456,0.06260681,0.0041476274,0.00023862428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,199.98499,204.38,208.875,213.505,218.26001,223.13,228.155,233.3,238.6,244.045,249.635,255.37999,261.28998,267.375,273.625,280.06,286.675,293.48,300.485,307.69,315.11,322.75,330.61002,338.715,347.04498,355.63,364.465,373.57,382.95,392.61,402.57,412.82498,423.39502,434.28497,445.51498,457.085,469.02002,481.31,493.995,507.05997,520.54004,534.43494,548.76,563.5399,578.78,594.495,610.705,627.435,644.68005,662.48,680.83496,699.77997,719.32495,739.485,760.29004,781.76996,803.925,826.8,850.395,874.76
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,202.18,206.63,211.19,215.88,220.7,225.64,230.73,235.95,241.32,246.84,252.51,258.34,264.33,270.5,276.84,283.37,290.08,296.98,304.09,311.4,318.93,326.68,334.66,342.88,351.34,360.05,369.02,378.26,387.78,397.59,407.7,418.11,428.84,439.9,451.3,463.05,475.17,487.65,500.53,513.8,527.49,541.6,556.15,571.16,586.64,602.6,619.07,636.06,653.58,671.66,690.31,709.55,729.41,749.89,771.03,792.85,815.36,838.6,862.58,887.33
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,204.38,208.875,213.505,218.26001,223.13,228.155,233.3,238.6,244.045,249.635,255.37999,261.28998,267.375,273.625,280.06,286.675,293.48,300.485,307.69,315.11,322.75,330.61002,338.715,347.04498,355.63,364.465,373.57,382.95,392.61,402.57,412.82498,423.39502,434.28497,445.51498,457.085,469.02002,481.31,493.995,507.05997,520.54004,534.43494,548.76,563.5399,578.78,594.495,610.705,627.435,644.68005,662.48,680.83496,699.77997,719.32495,739.485,760.29004,781.76996,803.925,826.8,850.395,874.76,899.9
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T21:05:49.0,63717397549000,250.0,0.0,0.0,0.00019043178,0.004682504,0.03716449,0.004831236,0.0018418725,0.023218514,0.20844199,0.4012905,0.21649002,0.07772904,0.114584066,0.3447012,0.15383482,0.08025726,0.18832135,0.393718,0.38245475,0.405775,0.38037264,0.35142362,0.53422076,1.0362513,1.5235758,1.3118042,1.2180119,1.5723224,2.0582554,1.9495965,1.7605776,1.8420745,1.2547779,0.6946332,0.59781957,0.26900172,0.0302424,0.001919857,0.000113410926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,40.0,41.0,42.019997,43.07,44.16,45.260002,46.395,47.565,48.775,50.004997,51.269997,52.570004,53.914997,55.29,56.705,58.155,59.65,61.18,62.760002,64.385,66.05,67.775,69.53999,71.355,73.229996,75.155,77.14,79.18001,81.28,83.44499,85.67,87.975006,90.34,92.785,95.28999,97.895004,100.56,103.315,106.175,109.100006,112.134995,115.265,118.490005,121.83499,125.28,128.85,132.525,136.33002,140.275,144.34,148.56,152.91998,157.435,162.10501,166.95001,171.97,177.17499,182.565,188.16,193.95001
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,40.5,41.51,42.55,43.61,44.71,45.83,46.98,48.17,49.39,50.64,51.92,53.24,54.6,56.0,57.43,58.9,60.42,61.97,63.57,65.22,66.91,68.66,70.45,72.29,74.19,76.15,78.16,80.23,82.36,84.56,86.82,89.16,91.56,94.04,96.59,99.23,101.94,104.74,107.64,110.62,113.7,116.88,120.16,123.56,127.06,130.69,134.43,138.3,142.31,146.45,150.74,155.18,159.77,164.53,169.46,174.57,179.87,185.36,191.06,196.96
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,41.0,42.019997,43.07,44.16,45.260002,46.395,47.565,48.775,50.004997,51.269997,52.570004,53.914997,55.29,56.705,58.155,59.65,61.18,62.760002,64.385,66.05,67.775,69.53999,71.355,73.229996,75.155,77.14,79.18001,81.28,83.44499,85.67,87.975006,90.34,92.785,95.28999,97.895004,100.56,103.315,106.175,109.100006,112.134995,115.265,118.490005,121.83499,125.28,128.85,132.525,136.33002,140.275,144.34,148.56,152.91998,157.435,162.10501,166.95001,171.97,177.17499,182.565,188.16,193.95001,199.97
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T21:12:08.0,63717397928000,50.0,0.101876624,0.22187465,0.3903752,0.18005338,0.17908841,0.5868407,1.671988,2.754613,3.7655263,6.5180435,11.60972,16.34794,18.759233,21.287737,22.073578,18.002468,14.517033,11.442903,5.18657,2.0235734,1.0738188,0.29491356,0.057671715,0.02550336,0.030348016,0.050847642,0.0060080257,0.0004547251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004727188,0.011349459,0.113032006,0.011956298,0.0007201519,0.000120725264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,79.990005,81.895004,83.84,85.845,87.895,90.005,92.175,94.40501,96.69,99.05,101.47,103.950005,106.515,109.145004,111.85,114.625,117.495,120.445,123.475,126.600006,129.825,133.14,136.55,140.07999,143.70001,147.44,151.29001,155.27,159.375,163.60498,167.975,172.485,177.13498,181.94,186.905,192.025,197.33002,202.81999,208.48001,214.34,220.39499,226.66501,233.15,239.875,246.82,254.01999,261.475,269.2,277.2,285.5,294.1,303.015,312.265,321.85498,331.805,342.13498,352.83502,363.96997,375.505,387.495
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,80.94,82.87,84.84,86.87,88.95,91.09,93.29,95.55,97.87,100.26,102.71,105.23,107.83,110.5,113.24,116.06,118.97,121.96,125.04,128.21,131.48,134.85,138.31,141.89,145.57,149.37,153.28,157.32,161.49,165.79,170.23,174.81,179.54,184.42,189.47,194.68,200.07,205.65,211.41,217.37,223.53,229.91,236.51,243.35,250.42,257.75,265.34,273.2,281.35,289.8,298.56,307.64,317.06,326.83,336.97,347.49,358.4,369.74,381.5,393.72
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,81.895004,83.84,85.845,87.895,90.005,92.175,94.40501,96.69,99.05,101.47,103.950005,106.515,109.145004,111.85,114.625,117.495,120.445,123.475,126.600006,129.825,133.14,136.55,140.07999,143.70001,147.44,151.29001,155.27,159.375,163.60498,167.975,172.485,177.13498,181.94,186.905,192.025,197.33002,202.81999,208.48001,214.34,220.39499,226.66501,233.15,239.875,246.82,254.01999,261.475,269.2,277.2,285.5,294.1,303.015,312.265,321.85498,331.805,342.13498,352.83502,363.96997,375.505,387.495,399.945
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T21:18:27.0,63717398307000,100.0,0.0,0.0,0.000716691,0.014451319,0.14268899,0.1278826,0.17742537,0.6531627,0.6917353,0.6279414,1.1952857,1.8953084,2.3067575,2.7477727,3.5309207,4.3524995,4.475316,4.6105747,5.140089,5.0833097,4.996365,5.971999,4.6786847,2.8164942,2.5505035,2.4471846,1.1117148,0.40669352,0.38452226,0.12718904,0.008514919,0.00057765155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,119.994995,122.785,125.645004,128.6,131.62,134.73001,137.935,141.23001,144.61,148.09001,151.66998,155.345,159.135,163.045,167.06,171.19,175.45499,179.84,184.36002,189.01999,193.82501,198.775,203.875,209.14499,214.58002,220.175,225.965,231.93,238.1,244.45001,251.03,257.81,264.83002,272.075,279.56,287.29498,295.305,303.57996,312.13,320.99,330.14502,339.615,349.425,359.57498,370.085,380.95502,392.21997,403.88,415.95502,428.46,441.415,454.84497,468.755,483.17,498.09998,513.58496,529.63,546.26,563.5,581.38
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,121.39,124.22,127.12,130.11,133.18,136.33,139.58,142.92,146.35,149.88,153.51,157.24,161.09,165.05,169.13,173.32,177.65,182.1,186.69,191.42,196.3,201.33,206.51,211.86,217.38,223.07,228.95,235.01,241.28,247.74,254.42,261.32,268.45,275.82,283.43,291.3,299.44,307.86,316.56,325.57,334.88,344.52,354.5,364.83,375.52,386.59,398.05,409.92,422.21,434.94,448.13,461.8,475.96,490.64,505.84,521.61,537.95,554.88,572.44,590.65
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,122.785,125.645004,128.6,131.62,134.73001,137.935,141.23001,144.61,148.09001,151.66998,155.345,159.135,163.045,167.06,171.19,175.45499,179.84,184.36002,189.01999,193.82501,198.775,203.875,209.14499,214.58002,220.175,225.965,231.93,238.1,244.45001,251.03,257.81,264.83002,272.075,279.56,287.29498,295.305,303.57996,312.13,320.99,330.14502,339.615,349.425,359.57498,370.085,380.95502,392.21997,403.88,415.95502,428.46,441.415,454.84497,468.755,483.17,498.09998,513.58496,529.63,546.26,563.5,581.38,599.92004
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T21:24:46.0,63717398686000,150.0,0.0,0.0,0.00010078879,0.0022177987,0.04120723,0.22814949,0.13492535,0.095523186,0.2675837,0.764248,1.341749,1.4315614,1.021077,1.4570256,3.1577125,3.1897998,2.0041065,2.025004,2.450938,2.1676073,2.1086876,2.8719587,4.1285977,3.989593,3.3836548,3.885759,3.308176,2.2064886,2.005295,1.2926722,0.4673643,0.06650448,0.004333982,0.00023588276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039448624,0.0085964305,0.06459724,0.008820481,0.012091313,0.066527985,0.007054415,0.0005453307
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,159.98499,163.70001,167.51001,171.435,175.465,179.62,183.875,188.26001,192.785,197.43001,202.215,207.14499,212.205,217.44,222.81999,228.36,234.07501,239.965,246.035,252.29001,258.745,265.395,272.26,279.335,286.65002,294.19,301.96997,310.005,318.29498,326.87,335.71,344.84,354.275,364.035,374.105,384.51,395.27,406.38,417.88,429.765,442.04498,454.75,467.89,481.47,495.52502,510.06003,525.1,540.65,556.745,573.395,590.62,608.46497,626.91003,646.005,665.775,686.24,707.41003,729.35,752.04504,775.5499
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,161.84,165.61,169.47,173.45,177.54,181.75,186.07,190.52,195.11,199.82,204.68,209.68,214.82,220.13,225.59,231.22,237.02,243.0,249.16,255.52,262.07,268.83,275.8,282.99,290.42,298.08,305.99,314.15,322.58,331.29,340.28,349.56,359.15,369.07,379.31,389.89,400.83,412.13,423.82,435.91,448.4,461.32,474.68,488.5,502.79,517.58,532.88,548.7,565.07,582.01,599.54,617.69,636.46,655.89,676.01,696.83,718.38,740.7,763.8,787.72
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,163.70001,167.51001,171.435,175.465,179.62,183.875,188.26001,192.785,197.43001,202.215,207.14499,212.205,217.44,222.81999,228.36,234.07501,239.965,246.035,252.29001,258.745,265.395,272.26,279.335,286.65002,294.19,301.96997,310.005,318.29498,326.87,335.71,344.84,354.275,364.035,374.105,384.51,395.27,406.38,417.88,429.765,442.04498,454.75,467.89,481.47,495.52502,510.06003,525.1,540.65,556.745,573.395,590.62,608.46497,626.91003,646.005,665.775,686.24,707.41003,729.35,752.04504,775.5499,799.89
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T21:31:05.0,63717399065000,200.0,0.0,0.0,0.008940984,0.110395744,0.049339052,0.024228005,0.15985224,0.5249848,0.36155647,0.38908514,0.6710781,0.7822685,0.5832545,0.6338062,0.9346499,0.9635453,0.90573555,0.5438603,0.33380878,0.71811265,1.2975887,1.1513073,1.4509618,1.9361782,1.9603194,2.441515,2.7417216,2.2744489,1.9825646,1.3236054,0.5523847,0.3112873,0.07805452,0.005451168,0.0003575919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,199.98499,204.38,208.875,213.505,218.26001,223.13,228.155,233.305,238.595,244.035,249.625,255.385,261.28998,267.37,273.625,280.055,286.665,293.475,300.485,307.69,315.115,322.745,330.615,338.7,347.03998,355.62,364.45502,373.57,382.95,392.59998,402.56,412.815,423.395,434.285,445.5,457.08002,469.01,481.30002,493.985,507.05,520.52,534.42505,548.75,563.53,578.77,594.485,610.695,627.425,644.67004,662.47,680.825,699.76996,719.31506,739.485,760.29004,781.76,803.925,826.78503,850.4,874.755
Midpoints,2020-01-01T00:00:00.0,63713520000000,0.0,202.18,206.63,211.19,215.88,220.7,225.64,230.73,235.95,241.32,246.83,252.5,258.34,264.33,270.5,276.84,283.36,290.07,296.98,304.09,311.4,318.93,326.68,334.66,342.87,351.33,360.04,369.01,378.26,387.78,397.58,407.69,418.1,428.84,439.9,451.29,463.04,475.16,487.64,500.52,513.79,527.47,541.59,556.14,571.15,586.63,602.59,619.06,636.05,653.57,671.65,690.3,709.54,729.4,749.89,771.03,792.84,815.36,838.59,862.58,887.33
Upper bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,204.38,208.875,213.505,218.26001,223.13,228.155,233.305,238.595,244.035,249.625,255.385,261.28998,267.37,273.625,280.055,286.665,293.475,300.485,307.69,315.115,322.745,330.615,338.7,347.03998,355.62,364.45502,373.57,382.95,392.59998,402.56,412.815,423.395,434.285,445.5,457.08002,469.01,481.30002,493.985,507.05,520.52,534.42505,548.75,563.53,578.77,594.485,610.695,627.425,644.67004,662.47,680.825,699.76996,719.31506,739.485,760.29004,781.76,803.925,826.78503,850.4,874.755,899.905
sgpaoshtdma/sgpaoshtdmaE13.a1.20200214.000231.custom.cdf,2020-02-14T21:37:24.0,63717399444000,250.0,0.0,0.0,0.0,0.0,9.603227e-5,0.0028987415,0.051475488,0.27799994,0.41706055,0.24924313,0.17871791,0.27402666,0.37322238,0.35037985,0.53342855,0.72104686,0.60056925,0.4265729,0.48501936,0.73114014,0.7433341,0.5921039,0.70837307,1.1740127,1.5020088,1.4891919,1.7205976,1.9821234,1.7463362,1.728018,1.952341,1.4445305,0.7945383,0.33772436,0.12314723,0.019342477,0.0013491336,0.00011293478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lower bin bounds,2020-01-01T00:00:00.0,63713520000000,0.0,40.0,41.0,42.019997,43.07,44.16,45.260002,46.405003,47.565,48.775,50.004997,51.269997,52.570004,53.914997,55.29,56.705,58.155,59.65,61.18,62.760002,64.385,66.06,67.775,69.53999,71.355,73.229996,75.155,77.14,79.18001,81.28,83.44499,85.67,87.975006,90.34,92.78,95.295,97.895004,100.56,103.325,106.17,109.105,112.134995,115.265,118.5,121.83499,125.28,128.85,132.525,136.33002,140.275,144.34,148.56,152.91998,157.445,162.10501,166.95999,171.97,177.17499,182.565,188.16,193.95001
